score,user_rating,elastic_score,isbn,book_title,book_author,year_of_publication,publisher,summary,category
6.482637875736421,5,8.113539539046483,0452267803,Cures: A Gay Man's Odyssey,Martin Duberman,1992,Penguin USA,"In Cures; A Gay Man&#39;s Odyssey, he tells of the anguish of his
divided life: a distinguished college professor, a prize-winning
historian; and a playwright; by night a lonely and tormented man
cruising gay bars for the companionship he truly ...",['biography & autobiography']
6.48241999193574,5,8.113081983065054,0007156111,Man About Town,Mark Merlis,2003,Fourth Estate,"Astutely observed and resonant with dark, sardonic undertones, Man
About Town is an unforgettable novel about losing your way, your self-
esteem and your security.",['fiction']
6.459864522550345,5,8.065715497355725,0967185157,One Man's Leg,Paul Martin,2002,GreyCore Press,"Paul was honored as the U.S. Olympic Committee&#39;s Disabled Athlete
of the Year in 1997.One Man&#39;s Leg is alternately funny,
heartbreaking and thought provoking.",['biography & autobiography']
6.459864522550345,5,8.065715497355725,0060934662,Resuscitation of a Hanged Man,Denis Johnson,2001,Perennial,"Leonard English, a sad and intense young man recovering from a suicide
attempt, moves to the Cape Cod resort of Provincetown to work as a
disk jockey cum private detective.",['fiction']
6.459864522550345,5,8.065715497355725,0312147163,Resurrection Man: A Novel,Eoin McNamee,1996,Picador USA,"A Publishers Weekly Best Book Victor Kelly is an artist of sorts--a
man who transfigures other men, whose victims are etched with care and
craft suggesting a larger purpose.",['family & relationships']
6.455438714618104,5,8.05642130069802,0373512457,Timetwist: The Man from Atlantis,Judith Mcwilliams,2003,Silhouette,"The Man From Atlantis by Judith McWilliams released on May 23, 2003 is
available now for purchase.",['fiction']
6.43819960996932,5,8.020219180935573,0747563721,The Man with the Dancing Eyes,Sophie Dahl,2003,Bloomsbury,"This old-fashioned romance for a modern world tells the story of
Pierre, the daughter of a ravishing Italian soprano who is swept away
in a glorious affair with a man who has dancing eyes.",['new york (n.y.)']
6.43819960996932,5,8.020219180935573,0399131329,Man of Two Worlds,Frank Herbert,1986,Smithmark Pub,"Based on the premise that the Earth is a creation of an alien world,
this science fiction adventure puts the future of both races in the
hands of a confused man who is half human and half teenage alien",['fiction']
6.43819960996932,5,8.020219180935573,0684848031,A DO RIGHT MAN,Omar Tyree,1998,Simon & Schuster,"Bobby Dallas, a young, attractive, African American man, struggles
with his feelings about career, family, and relationships, while
seeking the love of the soul mate who got away",['fiction']
6.43819960996932,5,8.020219180935573,0060196033,In Search of an Impotent Man,Gaby Hauptmann,2000,HarperCollins Publishers,"Sassy and wholly entertaining, In Search of an Impotent Man is a story
about a woman who is not afraid to take matters into her own hands and
turn the assumptions about romantic love on their head.",['fiction']
6.433815303713399,5,8.01101213779814,0373619316,"Command Force (Stony Man #47) (Stony Man, No 47)",Don Pendleton,2000,Gold Eagle,"The Stony Man team is called into action when renegade Albanian
freedom fighters calling themselves the Free Albania Party unleashes a
reign of terror on the streets of America.",['fiction']
6.430811619889729,5,8.004704401768432,0373619014,"Vortex (Stony Man #17) (Stony Man, No. 17)",Don Pendleton,1995,Gold Eagle,"The Stony Man warriors are at the front battle lines when a fight to
the death is declared between two Somali warlords, and the staff of
the Strategic Operations Group must work around the clock to help
protect innocent people. Original.",['fiction']
6.4232659234401215,5,7.988858439224255,0373303033,Man Who Pulled D,John Barnes,1988,Worldwide Library,"The Man Who Pulled D by John Barnes released on Jun 24, 1988 is
available now for purchase.",['fiction']
6.4232659234401215,5,7.988858439224255,1880448823,To Serve Man: A Cookbook for People,Karl Wurf,1979,Wildside Press,"Others discount this argument, but agree that Chili is a practical,
quick way to serve Man in well-disguised form.",['cooking']
6.4232659234401215,5,7.988858439224255,0373169671,May the Best Man Wed,Darlene Scalera,2003,Harlequin,"May The Best Man Wed by Darlene Scalera released on Mar 25, 2003 is
available now for purchase.",['fiction']
6.4232659234401215,5,7.988858439224255,0141307048,The Cat Who Wished to Be a Man,Lloyd Alexander,2000,Puffin Books,"A wizard agrees to turn Lionel into a man just long enough for him to
experience the excitement of city life.",['juvenile fiction']
6.4232659234401215,5,7.988858439224255,0373261020,Fairly Innocent Little Man,Laurence Meynell,1992,Worldwide Library,"The Fairly Innocent Little Man by Laurence Meynell released on Jun 24,
1992 is available now for purchase.",['fiction']
6.4232659234401215,5,7.988858439224255,1551669560,Marry A Man Who Will Dance,Ann Major,2002,Mira,"Marry A Man Who Will Dance by Ann Major released on Sep 24, 2002 is
available now for purchase.",['fiction']
6.41737268540266,5,7.976482639345587,0397312113,The Man Without a Face,Isabelle Holland,1972,Lippincott Williams & Wilkins,"A fatherless fourteen-year-old boy develops an unusual relationship
with the man living near his summer home who helps him prepare his
entrance exams to boarding school.",['adolescence']
6.397336713617201,5,7.9344070985961235,0446525804,Last Man Standing,David Baldacci,2001,Warner Books,"But when his search leads him back to that bloodstained alley, Web
suddenly realizes he is about to face his assassin again. And this
time, one of them will become the Last Man Standing.",['fiction']
6.397336713617201,5,7.9344070985961235,0446611778,Last Man Standing,David Baldacci,2002,Warner Vision,"But when his search leads him back to that bloodstained alley, Web
suddenly realizes he is about to face his assassin again. And this
time, one of them will become the Last Man Standing.",['fiction']
6.397336713617201,5,7.9344070985961235,1557736626,Dead Man's Path,John Buxton Hilton,1992,Diamond/Charter,"A spunky fifteen-year-old seems to know too much as she assists
Inspector Kenworthy in a tricky investigation involving the murder of
a powerful man in a small town. Reprint. AB. LJ. K.",['fiction']
6.397336713617201,5,7.9344070985961235,0884481921,One Man's Meat,E. B. White,1997,Tilbury House Publishers,"In print for fifty-five years, One Man&#39;s Meat continues to delight
readers with E.B. White&#39;s witty, succinct observations on daily
life at a Maine saltwater farm.",['literary collections']
6.397336713617201,5,7.9344070985961235,1550541714,Invisible Man at the Window,Monique Proulx,1995,Pub Group West,"Winner of the Prix Québec-Paris, the Québec Bookstores&#39; Prize and
the Prix Littéraire Desjardins, Invisible Man at the Window is the
bizarre and compelling tale of a group of artists and hangers-on whose
lives cross in the attic ...",['fiction']
6.3952460666725734,5,7.930016740012406,0572023030,The Best Man's Organizer (Getting It Right),Christopher Hobson,1998,Foulsham,This is a necessary part of any best man&#39;s kit.,['reference']
6.39260102650177,5,7.9244621556537185,080503885X,The Queen's Man: A Medieval Mystery,Sharon Kay Penman,1996,Henry Holt & Company,"In England in 1193, a dying man gives Justin de Quincy a letter that
reveals if Richard Lionheart is living or dead",['fiction']
6.389594575899678,5,7.918148609389324,0373619170,"Punitive Measures (Stony Man #33) (Stony Man , No 4)",Don Pendleton,1998,Gold Eagle,"The Stony Man teams launch a counter-assault against underground
forces that are constructing the Eliminator, a cheap but effective
handgun that is being mass-produced and distributed to street gangs
and criminals. Original.",['fiction']
6.389594575899678,5,7.918148609389324,1572973331,Spider-Man: Valley of the Lizard (Spider-Man (Boulevard Books)),John Vornholt,1998,Berkley Publishing Group,"Tracking down the murderer of a New York socialite, Spider-Man must
confront the Lizard, who, with the help of a reptilian army, has
formulated a plan to wipe out all humans",['fiction']
6.389594575899678,5,7.918148609389324,1575663937,More Cunning Than Man: A Social History of Rats and Man,Robert Hendrickson,1999,Kensington Publishing Corp.,"This eye-opening, well-researched examination of mankind&#39;s oldest
competitor is filled with weirdly fascinating information about the
history of the rat and the way it consistently outsmarts man.
Illustrations.",['nature']
6.378047253234552,5,7.893899231792559,1902283740,The Spirit of the Maasai Man,Laura Berkeley,2000,Barefoot Books,"The Maasai Man senses the pain of the zoo animals, and sends his
spirit to sing to each of them--the tiger, the wolf, and the polar
bear as well as the elephant, the lion, and the gorilla--the song of
how their kind lives in the wild.",['juvenile fiction']
6.378047253234552,5,7.893899231792559,0349108552,How to Murder a Man,Carlo Gebler,1999,Abacus (UK),"In HOW TO MURDER A MAN, Carlo Gebler tells of a small rural community
in County Monaghan, and the attempts to murder the landlord there. As
in Gebler&#39;s highly acclaimed previous novel, THE CURE, it is
inspired by a true story.",['administration of estates']
6.378047253234552,5,7.893899231792559,0671720767,The Man-Kzin Wars,Larry Niven,1991,Baen,"This was a fatal mistake for the Kzinti, of course; they learned the
hard way that the reason humanity had decided to study war no more was
that humans were so very, very good at it. And thus began THE MAN-KZIN
WARS.",['fiction']
6.378047253234552,5,7.893899231792559,0375812660,Following Fake Man,BARBARA WARE HOLMES,2001,Knopf Books for Young Readers,"During his summer in Maine, twelve-year-old Homer, together with his
new friend Roger, is determined to find the truth about himself, his
long-dead father, and a mysterious costumed man.",['juvenile fiction']
6.378047253234552,5,7.893899231792559,0156565145,Man Against Himself,Karl Menninger,1985,Harvest Books,"Scholarly examination of man&#39;s need for self-respect and
understanding, focuses on the nature and causes of his psychological
war against himself In this landmark book the impulse toward self-
destructiveness is examined as a misdirection of ...",['psychology']
6.365151817783626,5,7.866818817345613,0785110119,Spider-Man: Quality of Life (Spider-Man (Marvel)),Greg Rucka,2002,Marvel Entertainment Group,"When red tape, bureaucracy, and a corrupt corporation block Dr. Curtis
Connors&#39; bid to help cure his cancer-stricken wife, he unleashes
his deadly alter ego, the Lizard, on humankind and Spider-Man. A
Graphic Novel. Original.",['comics & graphic novels']
6.36334026961225,5,7.8630145661857265,0373272650,What A Man's Gotta Do,Karen Templeton,2003,Silhouette,"What A Man&#39;s Gotta Do by Karen Templeton released on Dec 25, 2002
is available now for purchase.",['fiction']
6.36334026961225,5,7.8630145661857265,0451525442,A Portrait of the Artist As a Young Man,James Joyce,1991,Signet Book,"A young man severs all conventional ties in order to test his singular
vision against the reality of an indifferent world.",['fiction']
6.359463667196646,5,7.8548737011129575,0312869355,Nocturne for a Dangerous Man,Marc Matz,1999,St Martins Pr,"In the Twenty-First Century, professional tracker Gavilan Robie, a
sophisticate capable of assuming many identities, finds his many
powers tested to their limit on a mission to rescue a man kidnapped by
terrorists. 10,000 first printing.",['fiction']
6.359463667196646,5,7.8548737011129575,0140022147,Man meets dog,Konrad Lorenz,1964,Penguin Books,"In this wonderful book, the famous scientist and best-selling author,
Konrad Lorenz, &#39;the man who talked with animals&#39;, enlightens
and entertains us with his illustrated account of the unique
relationship between humans and their pets.",['cats']
6.359463667196646,5,7.8548737011129575,0812575377,Nocturne For A Dangerous Man,Marc Matz,2000,Tor Science Fiction,"Gavilan Robie was a man who lived a very private life--under any of a
number of names and faces, many of whom had acquaintances and friends
--but only a very few people were acquaintances of Gavilan Robie.",['fiction']
6.359463667196646,5,7.8548737011129575,0231116098,Notes of a Desolate Man,Chu T'ien-wen,2000,Columbia University Press,"In this postmodern tale of a Taiwanese gay man reflecting on his life,
loves, and intellectual influences, the narrator, Shao, recollects a
series of friends and lovers as he watches his childhood friend, Ah
Yao, succumb to complications ...",['fiction']
