Country,ID,Age
usa,4998,18.0
usa,4999,54.0
usa,5000,
usa,5001,
usa,5003,
usa,5006,20.0
usa,5008,
usa,5009,21.0
usa,5010,43.0
usa,5012,21.0
usa,5020,60.0
usa,5029,26.0
usa,5034,21.0
usa,5035,42.0
usa,5039,17.0
usa,5040,
usa,5044,41.0
usa,5046,46.0
usa,5047,15.0
usa,5050,24.0
usa,5055,15.0
usa,5058,31.0
usa,5062,22.0
usa,5063,38.0
usa,5066,37.0
usa,5067,
usa,5069,23.0
usa,5071,
usa,5074,
usa,5075,
usa,5078,
usa,5081,58.0
usa,5086,
usa,5094,29.0
usa,5097,
usa,5113,41.0
usa,5114,41.0
usa,5121,
usa,5124,37.0
usa,5126,53.0
usa,5131,
usa,5134,27.0
usa,5141,
usa,5154,
usa,5160,49.0
usa,5162,66.0
usa,5170,18.0
usa,5178,26.0
usa,5179,
usa,5181,46.0
usa,5187,20.0
usa,5191,56.0
usa,5196,
usa,5197,41.0
usa,5198,
usa,5212,35.0
usa,5214,49.0
usa,5216,
usa,5219,
usa,5221,52.0
usa,5234,
usa,5246,22.0
usa,5249,
usa,5251,
usa,5256,30.0
usa,5263,
usa,5265,
usa,5266,23.0
usa,5272,29.0
usa,5276,
usa,5278,50.0
usa,5279,16.0
usa,5281,
usa,5284,27.0
usa,5288,31.0
usa,5289,
usa,5295,
usa,5296,34.0
usa,5308,
usa,5318,
usa,5320,
usa,5328,
usa,5330,
usa,5332,50.0
usa,5340,59.0
usa,5342,17.0
usa,5344,44.0
usa,5369,19.0
usa,5370,44.0
usa,5371,
usa,5374,
usa,5376,41.0
usa,5378,52.0
usa,5382,48.0
usa,5388,40.0
usa,5389,54.0
usa,5390,
usa,5391,56.0
usa,5393,
usa,5394,66.0
usa,5409,
usa,5415,32.0
usa,5417,
usa,5422,16.0
usa,5425,
usa,5426,32.0
usa,5441,65.0
usa,5457,15.0
usa,5461,14.0
usa,5462,
usa,5467,
usa,5468,15.0
usa,5470,17.0
usa,5474,
usa,5475,24.0
usa,5477,
usa,5478,27.0
usa,5480,36.0
usa,5485,
usa,5487,
usa,5488,
usa,5492,48.0
usa,5496,42.0
usa,5508,15.0
usa,5518,
usa,5522,
usa,5528,
usa,5529,19.0
usa,5530,45.0
usa,5531,
usa,5536,
usa,5537,
usa,5538,32.0
usa,5541,46.0
usa,5542,26.0
usa,5554,29.0
usa,5559,37.0
usa,5561,24.0
usa,5568,28.0
usa,5569,
usa,5571,24.0
usa,5573,18.0
usa,5575,
usa,5577,62.0
usa,5578,
usa,5584,
usa,5588,
usa,5590,
usa,5603,7.0
usa,5605,36.0
usa,5613,42.0
usa,5616,40.0
usa,5625,
usa,5629,
usa,5631,
usa,5636,
usa,5651,64.0
usa,5652,
usa,5668,40.0
usa,5678,
usa,5680,
usa,5683,16.0
usa,5686,30.0
usa,5687,
usa,5688,39.0
usa,5691,58.0
usa,5693,
usa,5699,24.0
usa,5700,
usa,5706,
usa,5710,28.0
usa,5712,
usa,5713,41.0
usa,5714,56.0
usa,5715,
usa,5717,40.0
usa,5719,50.0
usa,5720,50.0
usa,5723,35.0
usa,5724,24.0
usa,5727,
usa,5731,23.0
usa,5735,30.0
usa,5744,
usa,5745,
usa,5753,25.0
usa,5759,41.0
usa,5761,
usa,5766,40.0
usa,5768,
usa,5773,51.0
usa,5775,34.0
usa,5778,21.0
usa,5781,
usa,5783,32.0
usa,5785,32.0
usa,5787,35.0
usa,5789,
usa,5797,77.0
usa,5800,15.0
usa,5802,23.0
usa,5804,
usa,5806,
usa,5808,30.0
usa,5809,
usa,5810,23.0
usa,5813,32.0
usa,5814,60.0
usa,5817,
usa,5818,30.0
usa,5823,57.0
usa,5828,33.0
usa,5840,20.0
usa,5847,20.0
usa,5863,19.0
usa,5864,41.0
usa,5865,35.0
usa,5866,
usa,5867,24.0
usa,5870,37.0
usa,5871,53.0
usa,5873,
usa,5874,
usa,5876,17.0
usa,5877,18.0
usa,5879,15.0
usa,5880,15.0
usa,5881,19.0
usa,5884,38.0
usa,5888,
usa,5889,
usa,5891,40.0
usa,5897,
usa,5902,49.0
usa,5907,45.0
usa,5908,9.0
usa,5909,40.0
usa,5910,17.0
usa,5917,
usa,5924,53.0
usa,5925,
usa,5926,25.0
usa,5927,36.0
usa,5928,
usa,5929,
usa,5933,24.0
usa,5939,48.0
usa,5941,
usa,5944,
usa,5946,
usa,5954,35.0
usa,5955,
usa,5959,
usa,5960,33.0
usa,5972,47.0
usa,5973,
usa,5974,
usa,5977,
usa,5978,
usa,5980,45.0
usa,5985,49.0
usa,5986,
usa,5987,
usa,5993,
usa,5994,
usa,5995,50.0
usa,5996,38.0
usa,5997,55.0
usa,5998,32.0
usa,6005,20.0
usa,6006,31.0
usa,6013,
usa,6020,
usa,6021,
usa,6023,25.0
usa,6024,34.0
usa,6025,
usa,6026,
usa,6028,17.0
usa,6029,
usa,6031,35.0
usa,6032,41.0
usa,6037,
usa,6038,
usa,6039,20.0
usa,6040,35.0
usa,6044,25.0
usa,6046,20.0
usa,6047,
usa,6048,31.0
usa,6050,
usa,6053,
usa,6055,14.0
usa,6056,28.0
usa,6057,29.0
usa,6065,
usa,6067,26.0
usa,6069,
usa,6071,
usa,6075,
usa,6076,
usa,6077,23.0
usa,6078,23.0
usa,6079,
usa,6082,39.0
usa,6084,54.0
usa,6085,
usa,6086,
usa,6087,27.0
usa,6091,
usa,6094,
usa,6095,19.0
usa,6097,56.0
usa,6098,30.0
usa,6101,33.0
usa,6106,18.0
usa,6109,
usa,6110,48.0
usa,6111,61.0
usa,6118,67.0
usa,6123,32.0
usa,6125,
usa,6129,30.0
usa,6130,
usa,6132,20.0
usa,6134,25.0
usa,6137,
usa,6141,
usa,6143,56.0
usa,6145,27.0
usa,6149,52.0
usa,6150,26.0
usa,6154,45.0
usa,6157,36.0
usa,6158,29.0
usa,6165,31.0
usa,6167,38.0
usa,6168,
usa,6169,
usa,6172,
usa,6174,
usa,6182,37.0
usa,6187,31.0
usa,6191,61.0
usa,6195,34.0
usa,6196,
usa,6199,27.0
usa,6200,
usa,6202,15.0
usa,6203,
usa,6204,
usa,6205,12.0
usa,6208,29.0
usa,6212,14.0
usa,6213,
usa,6220,
usa,6223,30.0
usa,6225,
usa,6226,40.0
usa,6231,
usa,6240,56.0
usa,6241,31.0
usa,6244,
usa,6247,26.0
usa,6254,
usa,6257,
usa,6261,46.0
usa,6262,
usa,6265,69.0
usa,6267,
usa,6271,53.0
usa,6283,46.0
usa,6286,
usa,6288,
usa,6289,
usa,6291,
usa,6297,28.0
usa,6301,55.0
usa,6308,
usa,6312,32.0
usa,6314,20.0
usa,6326,37.0
usa,6327,
usa,6334,
usa,6335,33.0
usa,6340,19.0
usa,6341,51.0
usa,6342,
usa,6343,
usa,6348,
usa,6349,66.0
usa,6350,38.0
usa,6352,
usa,6353,32.0
usa,6358,
usa,6367,
usa,6372,30.0
usa,6376,
usa,6383,34.0
usa,6384,
usa,6385,58.0
usa,6387,64.0
usa,6390,
usa,6391,
usa,6395,
usa,6396,
usa,6397,59.0
usa,6399,66.0
usa,6404,41.0
usa,6405,49.0
usa,6406,
usa,6422,26.0
usa,6430,
usa,6435,
usa,6437,
usa,6438,18.0
usa,6446,57.0
usa,6452,
usa,6454,
usa,6455,30.0
usa,6456,25.0
usa,6459,
usa,6465,53.0
usa,6466,44.0
usa,6467,43.0
usa,6470,
usa,6472,31.0
usa,6476,
usa,6477,
usa,6478,
usa,6481,32.0
usa,6484,
usa,6486,40.0
usa,6488,
usa,6491,
usa,6496,39.0
usa,6498,39.0
usa,6500,
usa,6502,35.0
usa,6503,
usa,6504,59.0
usa,6506,
usa,6510,33.0
usa,6511,64.0
usa,6518,30.0
usa,6519,
usa,6522,20.0
usa,6523,44.0
usa,6525,
usa,6530,18.0
usa,6531,
usa,6542,43.0
usa,6544,
usa,6546,
usa,6549,33.0
usa,6552,58.0
usa,6553,19.0
usa,6554,
usa,6559,38.0
usa,6567,26.0
usa,6568,
usa,6569,54.0
usa,6570,
usa,6578,56.0
usa,6579,54.0
usa,6580,
usa,6584,33.0
usa,6590,
usa,6593,
usa,6595,
usa,6598,29.0
usa,6599,
usa,6600,
usa,6601,
usa,6609,29.0
usa,6610,52.0
usa,6617,
usa,6619,
usa,6620,46.0
usa,6630,
usa,6633,
usa,6634,
usa,6639,
usa,6647,
usa,6649,50.0
usa,6650,22.0
usa,6651,22.0
usa,6653,26.0
usa,6660,
usa,6663,
usa,6665,
usa,6666,39.0
usa,6670,54.0
usa,6672,57.0
usa,6675,
usa,6676,
usa,6680,17.0
usa,6682,16.0
usa,6689,
usa,6690,18.0
usa,6693,32.0
usa,6696,20.0
usa,6698,20.0
usa,6701,
usa,6704,32.0
usa,6705,
usa,6713,
usa,6717,36.0
usa,6719,
usa,6732,18.0
usa,6738,69.0
usa,6746,
usa,6748,55.0
usa,6749,
usa,6752,
usa,6754,
usa,6755,
usa,6756,48.0
usa,6758,29.0
usa,6765,19.0
usa,6767,21.0
usa,6768,35.0
usa,6771,36.0
usa,6773,
usa,6774,
usa,6775,
usa,6776,17.0
usa,6777,42.0
usa,6779,36.0
usa,6783,27.0
usa,6785,
usa,6788,
usa,6790,49.0
usa,6792,
usa,6793,
usa,6794,42.0
usa,6797,53.0
usa,6798,
usa,6800,
usa,6803,
usa,6805,23.0
usa,6807,
usa,6810,
usa,6814,18.0
usa,6823,18.0
usa,6826,25.0
usa,6827,25.0
usa,6828,26.0
usa,6830,57.0
usa,6831,14.0
usa,6832,
usa,6834,29.0
usa,6835,16.0
usa,6837,
usa,6842,29.0
usa,6845,29.0
usa,6846,59.0
usa,6848,
usa,6850,54.0
usa,6853,
usa,6859,23.0
usa,6860,29.0
usa,6861,27.0
usa,6872,
usa,6874,24.0
usa,6875,
usa,6876,2.0
usa,6878,
usa,6879,24.0
usa,6881,23.0
usa,6882,
usa,6884,25.0
usa,6885,
usa,6886,30.0
usa,6888,30.0
usa,6895,
usa,6897,25.0
usa,6902,19.0
usa,6903,
usa,6905,
usa,6906,63.0
usa,6907,
usa,6911,
usa,6912,
usa,6913,
usa,6914,27.0
usa,6917,39.0
usa,6918,
usa,6919,22.0
usa,6920,
usa,6921,23.0
usa,6928,53.0
usa,6930,
usa,6939,
usa,6940,32.0
usa,6944,
usa,6945,26.0
usa,6950,
usa,6951,74.0
usa,6953,31.0
usa,6955,54.0
usa,6957,
usa,6965,
usa,6974,36.0
usa,6983,
usa,6985,
usa,6986,
usa,6988,
usa,6989,18.0
usa,6996,19.0
usa,7001,20.0
usa,7002,32.0
usa,7004,14.0
usa,7007,
usa,7013,44.0
usa,7015,21.0
usa,7018,19.0
usa,7021,39.0
usa,7022,
usa,7023,28.0
usa,7025,
usa,7027,16.0
usa,7029,17.0
usa,7030,25.0
usa,7031,
usa,7032,
usa,7036,23.0
usa,7037,
usa,7039,22.0
usa,7040,27.0
usa,7042,25.0
usa,7046,26.0
usa,7051,22.0
usa,7052,57.0
usa,7054,
usa,7055,64.0
usa,7057,24.0
usa,7059,35.0
usa,7061,33.0
usa,7063,22.0
usa,7064,
usa,7065,37.0
usa,7070,18.0
usa,7074,28.0
usa,7077,24.0
usa,7078,
usa,7081,
usa,7083,
usa,7084,22.0
usa,7085,25.0
usa,7086,27.0
usa,7088,
usa,7092,
usa,7093,24.0
usa,7094,13.0
usa,7100,
usa,7101,52.0
usa,7102,47.0
usa,7111,48.0
usa,7119,66.0
usa,7122,45.0
usa,7129,
usa,7130,11.0
usa,7141,
usa,7150,
usa,7151,45.0
usa,7159,42.0
usa,7160,24.0
usa,7162,
usa,7167,36.0
usa,7168,
usa,7169,22.0
usa,7174,
usa,7179,
usa,7188,
usa,7191,
usa,7192,23.0
usa,7193,
usa,7199,
usa,7201,25.0
usa,7209,40.0
usa,7212,
usa,7213,
usa,7219,60.0
usa,7222,
usa,7223,
usa,7224,
usa,7225,
usa,7226,
usa,7227,
usa,7229,52.0
usa,7231,47.0
usa,7232,32.0
usa,7234,
usa,7235,
usa,7237,
usa,7239,
usa,7240,72.0
usa,7242,
usa,7243,44.0
usa,7244,54.0
usa,7246,45.0
usa,7255,21.0
usa,7256,29.0
usa,7258,43.0
usa,7260,29.0
usa,7264,44.0
usa,7277,
usa,7278,8.0
usa,7279,36.0
usa,7280,
usa,7281,52.0
usa,7287,
usa,7292,26.0
usa,7295,
usa,7296,
usa,7298,15.0
usa,7299,28.0
usa,7301,25.0
usa,7305,34.0
usa,7307,
usa,7309,21.0
usa,7311,24.0
usa,7313,24.0
usa,7314,26.0
usa,7315,32.0
usa,7316,
usa,7320,
usa,7324,28.0
usa,7325,17.0
usa,7327,19.0
usa,7329,
usa,7330,
usa,7332,40.0
usa,7333,24.0
usa,7335,39.0
usa,7342,
usa,7345,
usa,7347,
usa,7351,
usa,7353,23.0
usa,7356,24.0
usa,7357,
usa,7358,32.0
usa,7359,
usa,7360,40.0
usa,7363,
usa,7364,26.0
usa,7365,43.0
usa,7368,25.0
usa,7370,
usa,7373,
usa,7375,18.0
usa,7376,18.0
usa,7377,41.0
usa,7379,42.0
usa,7381,
usa,7384,28.0
usa,7385,22.0
usa,7387,38.0
usa,7388,16.0
usa,7391,
usa,7396,44.0
usa,7397,
usa,7398,19.0
usa,7402,
usa,7407,
usa,7411,57.0
usa,7415,31.0
usa,7419,25.0
usa,7423,39.0
usa,7425,15.0
usa,7427,
usa,7429,73.0
usa,7431,25.0
usa,7436,
usa,7440,25.0
usa,7446,
usa,7448,
usa,7451,30.0
usa,7453,42.0
usa,7456,
usa,7457,
usa,7458,
usa,7460,
usa,7461,44.0
usa,7462,
usa,7463,
usa,7464,21.0
usa,7465,20.0
usa,7466,33.0
usa,7467,26.0
usa,7468,35.0
usa,7470,45.0
usa,7471,36.0
usa,7472,19.0
usa,7473,
usa,7474,50.0
usa,7475,46.0
usa,7476,38.0
usa,7478,34.0
usa,7479,
usa,7480,24.0
usa,7484,
usa,7487,
usa,7501,35.0
usa,7505,
usa,7506,26.0
usa,7510,
usa,7511,30.0
usa,7512,
usa,7513,
usa,7514,46.0
usa,7521,30.0
usa,7522,
usa,7524,27.0
usa,7527,51.0
usa,7529,49.0
usa,7535,
usa,7536,44.0
usa,7537,
usa,7539,
usa,7544,38.0
usa,7546,
usa,7555,26.0
usa,7561,38.0
usa,7564,24.0
usa,7567,30.0
usa,7568,
usa,7570,23.0
usa,7572,
usa,7575,
usa,7576,38.0
usa,7579,
usa,7580,28.0
usa,7581,
usa,7582,38.0
usa,7586,
usa,7588,
usa,7590,35.0
usa,7594,20.0
usa,7595,15.0
usa,7596,62.0
usa,7597,
usa,7598,21.0
usa,7599,59.0
usa,7602,70.0
usa,7603,
usa,7608,24.0
usa,7609,42.0
usa,7610,
usa,7611,30.0
usa,7613,29.0
usa,7614,24.0
usa,7615,
usa,7619,
usa,7624,31.0
usa,7625,
usa,7626,27.0
usa,7627,32.0
usa,7628,38.0
usa,7633,
usa,7636,31.0
usa,7639,52.0
usa,7640,34.0
usa,7642,
usa,7643,
usa,7644,45.0
usa,7645,53.0
usa,7647,24.0
usa,7648,45.0
usa,7650,21.0
usa,7652,48.0
usa,7656,
usa,7657,18.0
usa,7658,42.0
usa,7665,30.0
usa,7666,
usa,7668,
usa,7670,
usa,7672,
usa,7673,
usa,7676,
usa,7677,27.0
usa,7678,49.0
usa,7679,
usa,7681,23.0
usa,7682,
usa,7683,28.0
usa,7684,
usa,7685,14.0
usa,7687,39.0
usa,7688,36.0
usa,7689,21.0
usa,7690,
usa,7693,64.0
usa,7697,32.0
usa,7698,
usa,7703,23.0
usa,7707,
usa,7710,59.0
usa,7718,33.0
usa,7722,
usa,7723,
usa,7725,
usa,7726,25.0
usa,7729,29.0
usa,7731,
usa,7732,47.0
usa,7733,46.0
usa,7746,
usa,7749,31.0
usa,7753,23.0
usa,7756,
usa,7762,17.0
usa,7766,28.0
usa,7767,51.0
usa,7769,30.0
usa,7772,30.0
usa,7773,37.0
usa,7774,
usa,7775,
usa,7781,12.0
usa,7789,
usa,7791,40.0
usa,7792,60.0
usa,7794,24.0
usa,7798,37.0
usa,7803,14.0
usa,7806,
usa,7808,
usa,7811,22.0
usa,7815,56.0
usa,7818,22.0
usa,7820,20.0
usa,7822,60.0
usa,7823,25.0
usa,7829,28.0
usa,7830,
usa,7832,22.0
usa,7835,27.0
usa,7837,30.0
usa,7839,
usa,7847,
usa,7850,63.0
usa,7851,
usa,7854,15.0
usa,7858,
usa,7859,36.0
usa,7863,
usa,7868,42.0
usa,7873,
usa,7874,25.0
usa,7878,
usa,7884,
usa,7891,
usa,7892,16.0
usa,7896,
usa,7901,21.0
usa,7909,56.0
usa,7910,49.0
usa,7912,32.0
usa,7918,
usa,7921,81.0
usa,7922,43.0
usa,7924,62.0
usa,7925,29.0
usa,7926,
usa,7928,39.0
usa,7935,29.0
usa,7940,24.0
usa,7941,
usa,7942,17.0
usa,7947,
usa,7949,32.0
usa,7956,32.0
usa,7957,
usa,7960,
usa,7961,32.0
usa,7963,17.0
usa,7965,15.0
usa,7966,
usa,7971,
usa,7977,
usa,7978,
usa,7984,30.0
usa,7985,
usa,7987,
usa,7989,
usa,7991,29.0
usa,7992,
usa,7993,52.0
usa,7994,
usa,7996,48.0
usa,7998,39.0
usa,8005,17.0
usa,8006,34.0
usa,8016,38.0
usa,8020,
usa,8022,33.0
usa,8023,
usa,8026,31.0
usa,8028,
usa,8031,29.0
usa,8037,
usa,8041,38.0
usa,8042,
usa,8043,63.0
usa,8044,32.0
usa,8046,37.0
usa,8047,
usa,8048,47.0
usa,8049,43.0
usa,8050,
usa,8051,
usa,8056,34.0
usa,8062,31.0
usa,8064,41.0
usa,8072,17.0
usa,8079,15.0
usa,8080,
usa,8081,
usa,8082,32.0
usa,8084,
usa,8086,
usa,8087,
usa,8088,28.0
usa,8090,36.0
usa,8091,
usa,8096,32.0
usa,8097,33.0
usa,8098,
usa,8101,30.0
usa,8102,20.0
usa,8105,31.0
usa,8106,
usa,8108,
usa,8110,29.0
usa,8111,33.0
usa,8116,33.0
usa,8117,
usa,8118,
usa,8120,
usa,8121,27.0
usa,8123,23.0
usa,8126,30.0
usa,8128,
usa,8130,37.0
usa,8131,18.0
usa,8133,40.0
usa,8134,28.0
usa,8135,
usa,8137,24.0
usa,8139,
usa,8140,33.0
usa,8144,33.0
usa,8145,46.0
usa,8146,
usa,8147,34.0
usa,8148,38.0
usa,8149,32.0
usa,8150,
usa,8151,19.0
usa,8153,22.0
usa,8154,36.0
usa,8155,33.0
usa,8157,
usa,8159,
usa,8161,
usa,8163,
usa,8166,37.0
usa,8169,29.0
usa,8171,
usa,8172,
usa,8173,35.0
usa,8175,
usa,8176,32.0
usa,8177,29.0
usa,8180,43.0
usa,8184,43.0
usa,8185,
usa,8191,25.0
usa,8192,27.0
usa,8194,37.0
usa,8198,
usa,8199,
usa,8200,28.0
usa,8202,43.0
usa,8204,34.0
usa,8205,28.0
usa,8206,
usa,8208,52.0
usa,8209,
usa,8210,
usa,8211,21.0
usa,8212,21.0
usa,8214,
usa,8216,36.0
usa,8218,
usa,8219,25.0
usa,8221,
usa,8222,46.0
usa,8227,
usa,8229,37.0
usa,8230,
usa,8232,33.0
usa,8233,22.0
usa,8235,22.0
usa,8236,
usa,8237,30.0
usa,8239,40.0
usa,8240,50.0
usa,8241,41.0
usa,8246,32.0
usa,8248,
usa,8251,26.0
usa,8257,
usa,8258,36.0
usa,8259,
usa,8260,47.0
usa,8262,30.0
usa,8263,
usa,8266,17.0
usa,8267,30.0
usa,8268,35.0
usa,8273,
usa,8275,
usa,8276,
usa,8278,22.0
usa,8279,
usa,8280,34.0
usa,8281,28.0
usa,8286,37.0
usa,8287,39.0
usa,8289,27.0
usa,8291,41.0
usa,8294,35.0
usa,8295,
usa,8297,
usa,8299,33.0
usa,8301,32.0
usa,8302,
usa,8305,29.0
usa,8307,28.0
usa,8309,44.0
usa,8311,34.0
usa,8312,28.0
usa,8315,23.0
usa,8316,22.0
usa,8317,
usa,8318,25.0
usa,8319,36.0
usa,8320,
usa,8322,
usa,8325,
usa,8335,22.0
usa,8336,
usa,8364,
usa,8365,60.0
usa,8369,27.0
usa,8370,33.0
usa,8372,
usa,8376,53.0
usa,8381,37.0
usa,8384,
usa,8387,44.0
usa,8401,
usa,8403,
usa,8415,
usa,8426,21.0
usa,8428,19.0
usa,8435,
usa,8438,
usa,8439,
usa,8457,
usa,8459,
usa,8461,
usa,8468,
usa,8469,
usa,8476,
usa,8479,31.0
usa,8482,47.0
usa,8485,
usa,8488,
usa,8489,17.0
usa,8494,31.0
usa,8508,54.0
usa,8524,
usa,8539,63.0
usa,8541,68.0
usa,8550,0.0
usa,8551,31.0
usa,8554,31.0
usa,8557,
usa,8560,
usa,8564,
usa,8567,19.0
usa,8571,29.0
usa,8576,62.0
usa,8577,23.0
usa,8579,18.0
usa,8589,40.0
usa,8598,32.0
usa,8599,17.0
usa,8600,
usa,8604,
usa,8605,
usa,8612,35.0
usa,8615,47.0
usa,8616,61.0
usa,8620,43.0
usa,8623,
usa,8628,33.0
usa,8630,45.0
usa,8633,
usa,8634,
usa,8635,31.0
usa,8636,53.0
usa,8637,49.0
usa,8638,35.0
usa,8643,
usa,8650,22.0
usa,8657,27.0
usa,8658,49.0
usa,8659,
usa,8661,
usa,8662,
usa,8665,76.0
usa,8666,
usa,8679,32.0
usa,8685,32.0
usa,8688,
usa,8692,
usa,8693,29.0
usa,8706,48.0
usa,8715,23.0
usa,8724,55.0
usa,8729,
usa,8730,59.0
usa,8733,
usa,8740,
usa,8747,
usa,8748,
usa,8756,16.0
usa,8766,
usa,8770,23.0
usa,8773,39.0
usa,8775,
usa,8785,69.0
usa,8787,
usa,8792,22.0
usa,8803,
usa,8811,49.0
usa,8812,30.0
usa,8818,65.0
usa,8821,35.0
usa,8823,49.0
usa,8827,48.0
usa,8828,27.0
usa,8833,34.0
usa,8835,
usa,8837,17.0
usa,8841,
usa,8842,35.0
usa,8846,41.0
usa,8848,36.0
usa,8849,
usa,8850,
usa,8853,22.0
usa,8854,
usa,8856,31.0
usa,8859,40.0
usa,8860,23.0
usa,8861,
usa,8862,47.0
usa,8863,16.0
usa,8867,48.0
usa,8871,
usa,8879,
usa,8889,35.0
usa,8891,27.0
usa,8903,
usa,8904,
usa,8916,23.0
usa,8917,
usa,8920,
usa,8923,
usa,8924,62.0
usa,8925,26.0
usa,8933,23.0
usa,8941,
usa,8942,
usa,8944,26.0
usa,8948,
usa,8949,23.0
usa,8953,
usa,8954,19.0
usa,8956,
usa,8962,39.0
usa,8970,36.0
usa,8975,33.0
usa,8980,29.0
usa,8986,33.0
usa,8987,
usa,9006,
usa,9007,24.0
usa,9020,60.0
usa,9023,33.0
usa,9038,
usa,9047,54.0
usa,9049,16.0
usa,9060,23.0
usa,9063,
usa,9074,
usa,9075,
usa,9078,19.0
usa,9083,
usa,9084,25.0
usa,9086,
usa,9090,13.0
usa,9093,27.0
usa,9095,
usa,9100,14.0
usa,9101,
usa,9102,
usa,9103,27.0
usa,9104,
usa,9106,45.0
usa,9115,39.0
usa,9117,1.0
usa,9118,20.0
usa,9127,
usa,9134,43.0
usa,9139,17.0
usa,9142,
usa,9145,
usa,9148,23.0
usa,9151,47.0
usa,9154,29.0
usa,9155,
usa,9160,
usa,9161,15.0
usa,9168,0.0
usa,9171,39.0
usa,9172,
usa,9173,
usa,9176,37.0
usa,9184,26.0
usa,9186,
usa,9187,
usa,9192,19.0
usa,9197,
usa,9199,33.0
usa,9208,
usa,9210,
usa,9214,19.0
usa,9215,
usa,9216,28.0
usa,9219,
usa,9223,46.0
usa,9230,33.0
usa,9231,
usa,9232,46.0
usa,9235,19.0
usa,9245,30.0
usa,9247,35.0
usa,9248,56.0
usa,9263,54.0
usa,9265,
usa,9267,31.0
usa,9270,62.0
usa,9271,23.0
usa,9272,16.0
usa,9273,38.0
usa,9275,
usa,9277,
usa,9278,49.0
usa,9280,43.0
usa,9282,28.0
usa,9287,
usa,9290,52.0
usa,9292,
usa,9296,59.0
usa,9298,26.0
usa,9300,
usa,9306,33.0
usa,9307,
usa,9308,19.0
usa,9310,69.0
usa,9318,28.0
usa,9322,
usa,9324,19.0
usa,9327,
usa,9328,20.0
usa,9335,54.0
usa,9339,
usa,9350,
usa,9351,16.0
usa,9358,42.0
usa,9359,27.0
usa,9363,41.0
usa,9364,35.0
usa,9366,21.0
usa,9368,34.0
usa,9369,
usa,9371,42.0
usa,9372,33.0
usa,9376,19.0
usa,9378,50.0
usa,9379,21.0
usa,9380,43.0
usa,9383,43.0
usa,9386,42.0
usa,9387,38.0
usa,9388,23.0
usa,9390,32.0
usa,9392,30.0
usa,9393,
usa,9403,35.0
usa,9410,
usa,9412,34.0
usa,9413,32.0
usa,9421,10.0
usa,9422,15.0
usa,9429,17.0
usa,9435,14.0
usa,9439,37.0
usa,9444,
usa,9450,
usa,9456,51.0
usa,9458,
usa,9460,
usa,9462,
usa,9463,
usa,9467,48.0
usa,9471,48.0
usa,9472,39.0
usa,9473,
usa,9475,
usa,9482,34.0
usa,9485,26.0
usa,9489,43.0
usa,9492,19.0
usa,9493,
usa,9494,10.0
usa,9495,35.0
usa,9496,
usa,9498,14.0
usa,9499,18.0
usa,9500,
usa,9501,50.0
usa,9502,22.0
usa,9507,
usa,9508,
usa,9509,52.0
usa,9510,30.0
usa,9512,
usa,9514,41.0
usa,9517,26.0
usa,9519,43.0
usa,9520,
usa,9521,34.0
usa,9522,
usa,9523,24.0
usa,9527,48.0
usa,9530,
usa,9531,32.0
usa,9533,
usa,9535,
usa,9540,
usa,9541,27.0
usa,9545,40.0
usa,9546,
usa,9548,20.0
usa,9551,
usa,9552,22.0
usa,9553,31.0
usa,9554,24.0
usa,9556,
usa,9557,16.0
usa,9559,50.0
usa,9561,
usa,9563,31.0
usa,9565,
usa,9576,
usa,9577,36.0
usa,9578,
usa,9579,23.0
usa,9584,31.0
usa,9587,30.0
usa,9588,
usa,9589,36.0
usa,9591,54.0
usa,9592,40.0
usa,9593,31.0
usa,9595,
usa,9597,32.0
usa,9600,34.0
usa,9601,61.0
usa,9604,
usa,9606,21.0
usa,9609,27.0
usa,9610,54.0
usa,9611,54.0
usa,9612,
usa,9619,30.0
usa,9620,41.0
usa,9621,
usa,9622,37.0
usa,9623,38.0
usa,9624,
usa,9627,
usa,9628,16.0
usa,9629,16.0
usa,9631,20.0
usa,9632,
usa,9633,14.0
usa,9634,
usa,9636,35.0
usa,9637,
usa,9638,23.0
usa,9640,33.0
usa,9641,
usa,9645,
usa,9648,
usa,9649,13.0
usa,9651,15.0
usa,9652,34.0
usa,9655,27.0
usa,9656,11.0
usa,9658,47.0
usa,9661,
usa,9663,61.0
usa,9664,14.0
usa,9665,41.0
usa,9666,49.0
usa,9668,33.0
usa,9669,17.0
usa,9671,
usa,9678,65.0
usa,9679,
usa,9681,45.0
usa,9682,47.0
usa,9683,17.0
usa,9685,35.0
usa,9689,42.0
usa,9691,50.0
usa,9692,
usa,9698,
usa,9702,37.0
usa,9703,25.0
usa,9705,50.0
usa,9706,33.0
usa,9707,
usa,9710,
usa,9711,
usa,9712,47.0
usa,9713,
usa,9722,
usa,9723,
usa,9724,
usa,9725,19.0
usa,9726,56.0
usa,9727,35.0
usa,9730,19.0
usa,9731,
usa,9732,
usa,9733,
usa,9740,25.0
usa,9741,
usa,9742,
usa,9746,22.0
usa,9748,20.0
usa,9749,71.0
usa,9751,
usa,9753,
usa,9754,
usa,9755,18.0
usa,9756,34.0
usa,9757,14.0
usa,9758,
usa,9759,
usa,9766,36.0
usa,9768,29.0
usa,9769,
usa,9774,
usa,9776,25.0
usa,9778,
usa,9779,49.0
usa,9781,24.0
usa,9782,22.0
