isbn,cluster,cluster_rating
0061041998,2,5.0
0061042382,1,10.0
0061042935,1,5.0
0061042951,1,0.0
0061042951,2,0.0
0061043079,0,9.0
0061043370,3,8.0
0061043559,1,0.0
0061044350,0,0.0
0061044407,2,0.0
0061044431,0,7.0
0061044431,1,7.0
0061044431,2,9.0
006104444X,3,7.0
0061044547,1,3.0
0061044547,3,0.0
0061044571,1,8.0
0061044571,2,4.0
0061044636,0,7.0
0061044636,2,8.0
006105044X,1,7.5
0061050628,1,0.0
0061051098,1,4.0
0061051098,2,7.0
0061051101,2,6.0
006105111X,1,0.0
0061051489,3,6.5
0061051578,2,0.0
0061052280,1,8.0
0061052477,0,5.0
0061052507,1,10.0
0061052507,2,7.0
0061052868,0,5.0
0061052892,0,7.0
0061052892,1,0.0
0061052892,2,7.0
0061052949,0,0.0
0061052949,3,0.0
0061052965,1,9.0
0061053309,1,6.0
0061053562,0,0.0
0061053716,3,0.0
0061054224,0,6.0
0061054232,0,0.0
0061054232,1,7.0
0061054240,0,5.0
0061054267,2,8.0
0061054267,3,4.0
0061054275,1,0.0
0061054372,0,2.0
0061054437,0,0.0
0061054437,1,4.0
0061054682,1,8.0
0061054887,0,4.5
0061054887,2,9.0
0061054887,3,6.0
0061054895,0,8.0
0061054895,1,2.5
0061054909,0,0.0
0061054909,1,6.0
0061056022,3,9.0
0061056383,1,0.0
0061056413,3,8.0
006105657X,0,0.0
0061056774,0,1.25
0061056774,1,0.0
0061056812,0,7.0
0061056820,0,0.0
0061056944,1,8.0
0061056979,0,3.5
0061057088,2,9.0
0061057096,1,0.0
0061057134,1,0.0
0061057363,1,10.0
0061057541,0,0.0
0061057541,2,8.0
0061057568,0,8.0
0061057797,3,8.0
0061057908,2,0.0
0061057983,1,0.0
0061057983,3,0.0
0061058270,0,0.0
0061058270,1,0.0
0061058297,0,0.0
0061059056,0,2.0
0061059056,1,9.0
0061059064,0,10.0
0061059072,0,8.0
0061059072,3,0.0
0061059080,0,0.0
0061059137,0,1.0
0061059455,0,0.0
0061059730,3,8.0
0061059889,1,7.0
0061059935,1,6.0
0061059935,2,0.0
0061059935,3,7.0
0061061239,1,0.0
0061061441,3,0.0
0061061883,2,6.0
0061061956,0,0.0
0061064157,3,8.0
0061064297,0,5.0
0061065757,1,5.0
0061065765,3,8.0
0061065846,1,0.0
0061066079,1,9.0
0061073113,0,5.0
0061075639,0,5.0
0061076031,2,5.0
0061076163,2,7.0
006107635X,2,5.0
0061080519,0,0.0
0061080519,2,6.0
0061080586,2,0.0
0061081450,2,0.0
006108199X,1,7.0
0061082228,0,0.0
0061082694,0,5.0
0061083259,0,10.0
0061083933,0,0.0
006108445X,3,0.0
0061085618,0,0.0
0061087114,1,0.0
0061087122,1,4.5
0061090255,0,0.0
0061090417,1,8.0
0061090530,1,6.0
0061090530,3,8.0
0061090565,3,0.0
0061090808,1,9.0
0061090891,0,6.0
0061090891,1,4.0
0061090891,3,3.5
0061091154,2,7.0
0061091316,0,0.0
0061091316,1,0.0
0061091502,1,8.0
0061091618,0,7.0
0061091715,3,0.0
0061091731,0,0.0
006109174X,0,9.0
006109174X,2,0.0
0061091790,0,0.0
0061091790,1,3.2
0061091790,3,0.0
0061092002,1,5.0
0061092002,3,5.333333333333333
0061092037,0,0.0
0061092037,1,5.666666666666667
0061092037,3,0.0
0061092088,0,0.0
0061092088,1,3.5
0061092088,2,4.5
0061092177,0,9.0
0061092177,2,7.0
0061092193,1,10.0
0061092193,2,9.0
0061092193,3,2.5
0061092533,1,7.0
0061092606,0,2.5
0061092606,2,8.0
0061092614,3,7.0
0061092622,0,5.0
0061092738,1,0.0
0061092738,3,9.0
0061092819,0,7.0
0061092827,3,0.0
006109286X,0,9.0
006109286X,2,0.0
0061092886,0,4.0
0061092886,1,8.5
0061092886,2,8.0
0061092886,3,8.0
0061092894,0,0.0
0061092894,2,10.0
0061092894,3,8.0
0061093106,2,0.0
0061093335,0,2.5
0061093335,1,5.0
0061093335,2,7.75
0061093335,3,5.0
0061093343,2,0.0
0061093491,0,8.0
0061093491,1,4.5
0061093491,3,8.0
0061093580,0,5.0
0061093580,2,5.0
0061093653,1,8.0
006109398X,0,9.0
006109398X,2,8.0
006109398X,3,5.0
0061094129,1,8.0
0061094129,2,7.0
0061094129,3,6.0
0061094145,0,4.0
0061094145,2,0.0
0061094153,1,0.0
0061094196,0,7.0
0061094404,1,0.0
0061094404,3,7.0
0061094471,2,0.0
0061094595,2,0.0
0061095540,3,6.0
0061095869,2,8.0
0061096083,1,0.0
0061096083,3,7.0
0061096113,0,7.5
0061096113,1,0.0
0061096237,2,9.0
0061096857,1,9.0
0061096857,2,8.0
006109692X,0,5.0
0061096962,3,8.0
0061096970,1,8.0
0061097101,0,4.1
0061097101,1,4.0
0061097101,2,6.0
0061097101,3,4.857142857142857
0061097152,0,10.0
0061097152,3,5.0
0061097241,0,6.0
0061097306,0,10.0
0061097306,1,7.0
0061097306,3,0.0
0061097314,0,6.0
0061097314,1,6.625
0061097314,2,4.8
0061097314,3,5.0
0061097357,1,6.0
0061097357,3,0.0
0061097497,1,6.0
0061097632,0,10.0
0061097632,1,0.0
0061097659,0,8.0
0061097659,2,9.0
0061097659,3,5.0
0061097748,0,7.0
0061097853,0,7.0
0061097853,1,0.0
0061097861,0,7.333333333333333
0061097861,1,7.0
0061097861,2,5.333333333333333
0061097861,3,4.5
0061097934,0,6.5
0061098035,3,0.0
0061098124,0,0.0
0061098361,0,7.0
0061098361,1,0.0
0061098361,2,5.0
0061098361,3,4.0
006109868X,1,8.0
0061098698,0,7.0
0061098752,0,0.0
0061098752,1,4.0
0061098760,1,8.0
0061098760,2,9.0
0061098795,0,0.0
0061098795,1,0.0
0061098795,2,0.0
0061098795,3,4.0
0061098957,3,0.0
0061099155,1,4.5
0061099155,3,0.0
006109921X,0,8.0
006109921X,1,2.6666666666666665
0061099252,0,0.0
0061099252,1,5.0
0061099252,2,8.0
0061099325,0,0.0
0061099325,1,0.0
0061099325,2,8.0
0061099325,3,7.5
0061099341,1,3.5
0061099341,2,7.0
0061099473,2,5.0
0061099481,0,8.0
0061099503,0,7.0
0061099562,1,7.0
0061099570,3,8.0
0061099643,0,2.6666666666666665
0061099686,1,3.0
0061099694,1,7.0
0061099694,3,8.0
0061099708,0,0.0
0061099708,1,8.0
0061099708,3,0.0
0061099759,1,7.0
0061099759,2,0.0
0061099759,3,5.0
0061099805,0,0.0
0061099805,1,0.0
0061099805,2,4.5
0061099805,3,6.0
0061319708,0,0.0
0062500090,0,0.0
0062500279,3,0.0
0062500481,1,6.0
0062500589,1,0.0
0062500821,3,7.0
0062501178,1,10.0
0062501860,0,9.0
0062501860,2,8.0
0062501860,3,0.0
0062502182,0,5.411764705882353
0062502182,1,4.428571428571429
0062502182,2,4.0
0062502182,3,6.0
0062502239,2,7.0
0062502263,0,0.0
0062502298,0,0.0
0062502514,1,0.0
0062502565,0,6.0
0062502670,0,7.0
0062502727,1,6.0
0062502891,1,0.0
0062502891,2,8.0
0062503006,1,0.0
0062504649,2,9.0
0062505017,1,0.0
0062505017,2,0.0
0062505076,1,0.0
0062505319,0,9.0
0062505734,0,10.0
0062506137,0,10.0
0062506358,2,7.0
0062506528,3,8.0
0062506617,2,8.0
0062506676,1,8.0
0062506811,2,7.0
0062506838,3,9.0
0062507249,0,7.0
0062507311,0,9.0
0062507311,1,0.0
0062507370,1,9.0
0062508113,2,10.0
0062509438,2,10.0
006251010X,3,7.0
0062510568,0,7.5
0062510568,3,0.0
0062510789,0,3.5
0062511173,0,0.0
006251122X,0,9.0
0062511661,2,9.0
0062511718,0,6.0
0062512005,0,10.0
0062512064,0,0.0
0062512064,3,0.0
0062512234,1,0.0
0062512668,0,7.0
0062512668,3,5.0
006251279X,0,0.0
0062513982,1,7.0
0062514377,1,8.0
0062514776,3,0.0
0062514857,2,9.0
0062515675,3,8.0
0062515845,1,6.25
0062515845,3,9.0
0062516302,0,5.0
0062516329,0,7.0
0062516507,1,8.0
0062516698,3,10.0
0062516825,3,9.0
0062516876,0,9.0
0062516884,1,8.0
0062516957,1,0.0
0062517139,0,7.0
0062517457,0,0.0
0062517775,0,0.0
0062518054,1,9.0
0062518054,2,9.0
0062545035,2,0.0
0062548662,0,2.0
0062548662,1,6.0
0062548662,3,5.0
0062720066,0,0.0
0062720066,2,0.0
0062720406,0,5.0
0062732005,3,0.0
0062734083,0,4.0
0062734083,1,5.0
0062734784,3,9.0
006273671X,3,3.0
0062737465,0,8.0
0064400018,0,8.333333333333334
0064400018,3,0.0
0064400042,0,9.0
0064400069,2,10.0
0064400077,1,5.0
0064400441,0,0.0
0064400557,0,6.5
0064400557,1,7.25
0064400557,2,4.5
0064400557,3,10.0
0064400581,0,0.0
0064400581,1,0.0
0064400859,0,8.0
0064400859,1,8.0
0064400859,3,5.0
0064401103,1,0.0
0064401103,3,10.0
0064401324,1,0.0
0064401707,0,0.0
006440174X,0,4.0
006440174X,3,10.0
0064401758,0,6.0
0064401766,2,9.0
0064401847,0,4.714285714285714
0064401847,1,0.0
0064401847,2,4.5
0064401847,3,5.0
0064401871,0,6.0
006440188X,0,2.8
006440188X,1,0.0
0064402967,0,8.0
0064402967,1,4.5
0064403319,0,9.0
0064403645,0,7.0
0064403688,0,0.0
0064403688,2,10.0
0064404897,0,0.0
0064405176,0,7.2
0064405176,1,9.0
0064405176,2,5.75
0064405176,3,8.0
0064405788,0,10.0
0064405842,0,2.3333333333333335
0064405842,2,7.0
0064405958,0,5.0
0064406261,0,2.0
0064406334,0,5.0
0064406423,0,5.0
0064406822,3,7.0
0064406849,3,0.0
0064406970,0,8.5
0064407055,0,6.0
0064407209,0,8.0
0064407462,0,10.0
0064407462,1,9.0
0064407462,2,8.0
0064407667,0,6.9
0064407667,1,5.0
0064407667,2,3.4
0064407667,3,5.0
0064407675,0,9.0
0064407675,2,8.0
0064407683,0,5.666666666666667
0064407691,0,10.0
0064407721,0,8.0
0064407721,3,4.0
006440787X,1,0.0
0064407950,2,0.0
0064408086,2,9.0
0064408191,0,0.0
0064408191,2,7.0
006440854X,1,0.0
0064408582,3,0.0
0064408639,0,4.0
0064408647,0,10.0
0064408663,0,0.0
0064409597,1,8.0
0064409791,2,7.0
0064410129,0,7.0
0064410129,2,8.0
0064410129,3,7.0
0064410137,1,7.0
0064410226,1,9.0
0064410226,2,0.0
0064410250,0,0.0
0064410358,0,0.0
0064410382,3,6.0
0064410854,0,9.0
0064421775,1,0.0
0064430189,0,4.0
0064440028,1,0.0
0064440141,2,7.0
0064440168,0,7.0
0064440168,1,8.0
0064440214,0,10.0
0064440257,1,5.0
0064440257,2,10.0
0064440389,1,0.0
0064440591,2,8.0
0064440850,1,9.0
0064441822,2,5.0
0064442055,1,0.0
0064442136,0,9.0
006445049X,1,8.0
006445049X,3,0.0
0064460606,1,0.0
0064460649,2,6.0
0064461025,0,0.0
0064461904,0,10.0
0064462080,0,8.0
0064462080,3,9.0
0064470059,0,8.0
0064470075,0,7.5
0064470113,0,7.0
0064470288,1,7.0
0064470482,0,8.0
006447061X,0,0.0
0064470660,1,8.0
0064470822,0,0.0
0064471047,0,0.0
0064471047,2,4.5
0064471047,3,6.0
0064471055,1,8.0
0064471063,0,9.0
0064471098,0,10.0
0064471101,0,5.8
0064471101,1,10.0
0064471101,2,0.0
0064471101,3,6.5
0064471187,0,0.0
0064471721,0,6.0
0064471861,0,7.0
0064471861,2,0.0
0064471861,3,5.0
0064472086,1,0.0
0064472256,0,8.0
0064472264,1,4.5
0064472264,3,7.0
0064472272,0,6.6
0064472272,1,9.333333333333334
0064472272,2,5.0
0064472272,3,0.0
0064472574,0,9.0
0064472574,1,10.0
0064472655,0,5.0
0064472698,2,9.0
0064472795,0,0.0
0064472930,0,0.0
0064473023,1,5.0
0064473155,0,8.0
006447335X,0,1.0
0064473368,0,8.0
0064473384,2,10.0
0064473554,0,7.0
0064473562,1,7.0
0064473619,1,7.0
0064632873,1,5.0
0064671798,0,0.0
0066209463,0,8.0
006620979X,0,0.0
006620979X,3,0.0
0066210232,0,0.0
0066210232,3,0.0
0066210852,3,10.0
0066211484,2,6.0
0066211611,1,4.857142857142857
0066211611,2,8.5
0066211697,0,8.0
0066212693,0,0.0
006621274X,0,0.0
006621274X,1,9.0
0066212855,1,9.0
0066212855,2,9.0
0066213762,0,0.0
0066214122,0,4.5
0066214122,1,6.166666666666667
0066214122,2,3.8
0066214122,3,3.3636363636363638
0066214688,0,9.0
0066214769,1,5.0
0066236029,1,0.0
006623607X,0,8.0
0066236150,0,0.0
0066238471,1,7.0
0066238501,0,10.0
0066238501,1,5.0
0066620503,3,0.0
0066620678,0,10.0
0066620724,1,5.0
0066620724,3,7.0
0066620732,0,8.0
0066620732,1,7.5
0070030952,2,5.0
0070055645,1,0.0
0070064261,1,7.0
0070064547,1,5.333333333333333
0070064563,3,0.0
0070064601,2,6.0
0070074526,0,0.0
0070118809,3,9.0
0070145121,1,8.0
0070177848,0,0.0
0070177848,2,7.0
0070212570,0,7.166666666666667
0070212570,1,2.0
0070212570,2,6.6
0070212570,3,4.0
0070246440,1,7.0
0070342059,0,0.0
0070407819,0,5.0
007041131X,1,0.0
0070428417,0,0.0
0070456518,0,7.0
0070464766,2,8.0
0070466149,2,8.0
0070479844,3,0.0
0070506728,1,0.0
0070511136,1,5.0
0070518947,0,0.0
0070522626,1,0.0
0070531811,3,0.0
0070608792,1,5.0
0070617686,1,0.0
0070633495,1,6.0
0070657599,2,6.0
0070691800,3,7.0
0071151214,0,6.0
0071358218,0,0.0
0071362681,1,8.0
0071362932,1,7.0
0071364498,2,0.0
0071367349,1,0.0
0071368248,3,0.0
0071374906,1,9.0
0071376127,1,6.0
0071376127,3,10.0
0071378227,3,10.0
0071379444,0,3.0
0071379444,3,10.0
0071381392,1,9.0
0071383832,1,0.0
0071383832,3,7.0
0071390030,3,7.0
0071417842,3,10.0
0072121270,1,9.0
007212248X,2,7.0
0072125705,3,0.0
0091637902,1,1.0
009173505X,2,4.0
0091800579,3,3.5
009180986X,0,8.0
009182947X,0,0.0
0091830893,1,7.0
0091831032,0,8.0
0091831032,3,8.0
0091831040,0,0.0
0091831040,1,0.0
0091831237,1,0.0
0091833345,2,8.0
009183449X,1,0.0
0091834945,1,0.0
0091835070,3,8.0
0091837324,0,6.0
0091867908,1,6.0
0091867908,2,7.0
0091882087,0,0.0
0091882087,1,5.0
0091882109,0,8.0
0091891965,0,10.0
0091891965,1,9.0
0094740909,1,7.0
0099079208,3,0.0
0099143712,0,6.0
0099244527,0,7.0
0099244926,0,3.0
0099244926,1,2.3333333333333335
0099245027,0,3.0
0099245027,1,0.0
0099245027,2,0.0
0099267594,1,0.0
0099269325,0,0.0
0099271087,0,0.0
0099282194,0,8.0
0099284677,1,9.0
0099287838,0,8.0
0099288559,1,7.0
009928958X,2,0.0
0099366517,2,0.0
0099574918,0,10.0
0099740516,0,0.0
0099740516,1,7.5
0099740516,3,5.0
0099760118,0,0.0
0099760118,1,0.0
0099769913,0,10.0
0099769913,1,4.0
0099771519,0,6.666666666666667
0099771519,1,5.714285714285714
0099771519,2,8.333333333333334
0099771519,3,3.75
0099914700,1,0.0
0099914700,2,4.0
0099993805,0,3.5
0099993805,1,7.0
0099993805,3,6.0
0117024147,3,5.0
0130094021,2,10.0
0130104701,1,9.0
0130124192,1,6.0
0130166294,3,7.0
0130175986,1,0.0
0130202630,0,10.0
0130211192,1,5.0
0130212806,0,5.0
013026881X,1,7.0
013029442X,0,3.0
0130454699,0,10.0
0130843709,2,0.0
0130866172,3,0.0
0131103628,3,8.0
0131774298,0,10.0
0131867199,0,5.0
0131940104,3,7.0
0132261197,0,8.0
0133836126,0,0.0
0134065549,2,7.0
0134243676,1,8.0
0134243676,3,5.0
0135259738,0,8.0
0137997272,0,0.0
0138137595,0,9.0
0138153094,0,5.0
0138700982,3,7.0
0138759227,1,0.0
0139132864,1,5.0
0139444629,3,5.0
0139715150,3,0.0
0140001409,0,10.0
0140006680,0,0.0
0140008535,3,7.0
0140010270,0,8.0
0140013997,1,8.0
0140014047,0,0.0
0140014454,2,8.0
0140014845,1,0.0
0140017917,0,7.0
0140017917,3,7.0
0140018328,0,7.0
0140018328,1,0.0
0140018328,3,9.0
0140019421,0,0.0
0140020403,2,8.0
0140021566,1,6.0
0140023747,1,8.0
0140024484,0,0.0
0140029400,1,0.0
0140030255,2,0.0
0140030255,3,1.0
0140030263,1,0.0
0140030344,0,4.0
0140030344,1,7.0
0140034994,0,7.0
0140035745,3,8.0
0140036113,0,8.0
0140036113,1,0.0
0140036954,0,9.0
0140041796,1,0.0
0140041796,2,7.0
0140042210,0,0.0
0140042210,3,7.0
0140042393,0,10.0
0140042393,1,0.0
0140042393,2,10.0
0140042393,3,10.0
0140042407,0,8.0
0140042520,0,4.5
0140042520,1,8.0
0140042520,2,0.0
0140042520,3,4.0
0140043128,0,6.0
0140043519,0,10.0
014004387X,0,9.0
0140043888,1,7.0
0140043888,3,8.0
0140044469,0,6.0
0140048332,0,0.0
0140048332,1,0.0
0140048898,1,9.0
0140048944,1,0.0
0140049975,0,0.0
0140050000,0,7.0
0140050000,3,8.0
0140051643,3,10.0
0140053204,0,4.5
0140053204,1,5.0
0140053204,2,3.5
0140054316,1,8.0
0140054332,1,0.0
0140055665,2,0.0
0140055932,3,0.0
014005958X,0,0.0
0140060065,0,8.0
0140060065,3,7.0
0140060898,0,5.0
0140060898,2,9.0
0140060898,3,6.0
0140062394,1,0.0
0140062866,0,3.0
0140064737,3,7.0
0140064966,0,0.0
0140065008,3,0.0
0140065059,1,0.0
0140065059,2,9.0
0140065059,3,2.5
0140065172,0,8.0
0140065504,0,4.0
014006690X,0,8.0
0140067477,0,4.7272727272727275
0140067477,1,4.5
0140067477,2,8.5
0140067477,3,8.0
0140067485,1,7.0
0140067647,1,0.0
0140067779,0,1.6666666666666667
0140067779,1,0.0
0140067779,2,10.0
0140067779,3,0.0
0140068902,3,0.0
0140069453,1,8.0
0140069763,0,0.0
0140070206,0,7.0
0140070206,1,0.0
0140072691,3,7.0
0140072748,0,9.0
0140073175,0,0.0
0140074317,0,3.5
0140074457,0,8.0
0140074457,1,0.0
0140074457,2,4.0
0140074511,0,5.0
0140074902,1,0.0
0140075569,2,5.0
0140075577,1,0.0
0140075623,0,0.0
0140075623,1,8.0
0140075623,2,8.0
0140075623,3,9.0
0140077251,2,0.0
0140077715,2,0.0
0140079300,0,9.0
0140081135,2,8.0
0140081135,3,10.0
0140083464,1,6.0
0140083618,0,0.0
0140083758,0,0.0
0140085785,0,0.0
0140086838,0,6.0
0140086838,2,4.0
0140086994,1,7.0
0140088032,1,0.0
0140088946,2,8.0
0140089225,0,4.0
0140089225,1,4.0
0140090037,0,0.0
0140092838,3,5.0
0140093060,1,0.0
0140094296,0,9.0
0140094296,1,0.0
0140094296,3,0.0
0140094385,2,0.0
0140094512,1,8.0
0140095888,2,6.0
014009623X,0,3.5
0140096922,1,0.0
0140097058,0,5.0
0140097082,1,0.0
0140097317,2,0.0
0140097694,1,0.0
0140098356,3,7.0
0140099891,0,0.0
0140099891,1,5.0
0140100180,1,0.0
0140100199,0,7.5
0140102663,0,0.0
0140102833,0,7.0
0140103740,2,8.0
0140103805,1,7.0
0140103805,3,7.0
0140104801,0,8.0
0140104801,1,9.0
0140105166,0,5.0
0140106464,0,0.0
0140106839,1,8.0
0140107649,0,0.0
014010870X,0,0.0
0140110070,0,0.0
0140110143,1,7.0
0140112049,0,0.0
0140112049,3,0.0
014011291X,3,6.0
0140112952,1,0.0
0140112952,3,2.0
0140113096,1,10.0
014011369X,1,10.0
0140113827,1,9.0
0140115773,3,9.0
0140115854,1,8.0
0140116168,3,8.0
0140118993,0,10.0
0140119213,1,1.5
0140119485,2,0.0
0140119795,1,0.0
0140119906,0,8.0
0140119906,1,7.2
0140119906,3,3.5
0140122389,1,7.0
0140123083,0,0.0
0140123385,1,8.0
0140124039,1,6.0
0140124373,0,0.0
0140124373,3,8.0
0140124454,1,7.0
0140124454,3,8.0
0140124497,3,5.0
0140126562,1,6.0
0140126627,0,0.0
0140126643,0,3.5
0140127089,0,0.0
0140127089,1,0.0
0140127739,0,0.0
0140127836,0,0.0
014012991X,0,9.0
0140130209,2,0.0
0140130233,1,0.0
0140131167,0,9.0
014013140X,1,7.0
0140131558,0,8.25
0140131558,2,1.3333333333333333
0140131566,1,0.0
0140131612,1,3.0
0140131612,3,5.0
0140131671,1,8.0
014013168X,0,0.0
014013168X,1,3.0
0140132708,0,3.5714285714285716
0140132708,1,6.0
0140132708,2,0.0
0140133259,3,0.0
0140138870,1,7.0
0140139125,3,6.0
0140139591,2,7.0
0140139974,2,8.0
0140142231,3,8.0
0140143459,3,0.0
0140143882,0,9.0
0140144560,1,0.0
0140144560,3,0.0
0140144595,0,0.0
0140144595,1,3.5
014014773X,0,0.0
014014904X,1,0.0
0140149074,2,7.0
0140150625,0,7.0
0140150625,1,10.0
0140151028,1,0.0
0140153195,0,0.0
0140153195,2,0.0
0140153195,3,9.0
0140154078,0,8.0
0140154078,1,0.0
0140154078,2,0.0
0140154515,1,0.0
0140156003,0,6.0
0140156070,3,9.0
0140156712,0,0.0
0140157115,1,3.0
0140157204,0,0.0
0140157379,0,8.0
0140166033,1,7.0
0140167188,0,5.0
0140168125,0,7.0
0140168125,3,0.0
0140168249,0,0.0
0140168540,0,9.0
014016930X,2,9.0
014016930X,3,8.0
0140169512,1,9.0
0140169512,3,5.0
0140170138,1,8.0
0140170162,3,5.0
0140170987,2,8.0
0140171177,1,7.0
0140173765,1,0.0
014017432X,0,0.0
0140174397,0,0.0
0140174397,3,5.0
0140174664,0,3.5
0140174664,1,7.0
0140176616,3,8.0
0140176640,3,8.0
0140177388,0,9.5
0140177388,2,0.0
0140177396,0,5.6
0140177396,1,6.25
0140177396,2,4.5
0140177396,3,9.0
0140177884,0,0.0
0140178139,0,0.0
0140178139,1,9.0
0140178139,3,9.0
0140178724,0,9.0
0140178724,1,4.5
0140178724,3,0.0
0140178783,0,8.0
0140179070,0,3.0
0140179178,1,6.0
0140179178,3,0.0
0140179372,1,8.0
0140179372,2,8.0
0140179658,1,8.0
0140179836,0,7.0
0140179836,1,3.3333333333333335
0140179836,2,8.0
0140179836,3,0.0
0140180788,1,6.0
0140180818,1,0.0
0140180885,1,7.0
0140182551,0,8.0
0140183523,3,0.0
0140184783,1,6.0
0140184961,0,4.0
0140184961,3,6.0
0140185003,1,0.0
0140185003,2,0.0
0140185151,0,0.0
0140185151,3,0.0
0140185216,0,0.0
0140185216,1,4.333333333333333
0140185321,0,8.0
0140185445,1,8.0
014018547X,3,0.0
0140185488,0,0.0
0140185534,0,8.0
0140185631,2,0.0
0140185852,0,0.0
0140185852,1,7.0
0140185992,0,8.0
0140186301,0,6.0
0140186425,0,10.0
0140186514,1,0.0
0140186522,0,0.0
0140186522,3,0.0
0140186557,3,10.0
014018726X,0,0.0
0140187375,0,10.0
0140187375,3,0.0
0140187537,1,8.0
0140187537,2,9.0
0140187863,0,8.0
0140188592,1,0.0
0140190600,0,5.0
014019469X,1,5.0
0140194738,0,7.0
0140195645,1,10.0
0140195831,1,5.333333333333333
0140196099,1,0.0
0140196153,1,2.0
0140196293,3,0.0
0140205098,1,0.0
0140220992,2,0.0
0140230165,0,5.666666666666667
0140230165,1,4.5
0140230165,3,7.0
0140230386,0,0.0
0140231137,3,7.5
0140231196,3,0.0
0140232230,1,0.0
0140232257,1,9.0
014023313X,0,6.75
014023313X,1,0.0
014023313X,2,7.333333333333333
014023313X,3,4.6
0140233903,1,8.0
0140234217,0,0.0
0140234217,3,9.0
0140234934,3,0.0
0140235329,1,0.0
0140236201,0,8.0
0140236392,1,0.0
0140237194,3,6.0
0140238212,0,8.0
0140238395,2,0.0
014023876X,3,8.0
0140239375,0,0.0
0140239731,2,0.0
0140240209,0,6.0
0140240209,2,0.0
0140240853,0,0.0
0140241744,3,0.0
0140241930,0,6.0
0140242058,0,0.0
0140242058,2,0.0
0140242058,3,0.0
0140242708,1,9.0
0140243321,1,8.0
0140243895,0,7.0
0140243895,1,0.0
0140243933,1,7.0
0140244328,0,6.0
0140244816,3,5.0
0140244824,0,4.111111111111111
0140244824,1,2.076923076923077
0140244824,2,1.75
0140244824,3,0.0
0140244948,3,0.0
0140246460,1,0.0
014024669X,1,0.0
014024669X,2,6.0
0140247092,0,7.0
0140247475,1,0.0
0140247548,1,7.0
0140247599,0,10.0
0140248307,1,0.0
0140248927,1,0.0
0140249001,1,8.0
014024980X,1,7.0
0140249850,0,4.5
0140249990,1,0.0
0140250328,2,6.0
0140250824,2,0.0
0140250832,0,3.0
0140250832,1,0.0
0140250832,2,5.0
0140250905,3,0.0
0140250913,3,0.0
0140250948,0,3.5
0140250948,2,5.0
0140250964,0,8.0
0140251081,1,8.0
0140251308,0,8.0
0140251480,3,0.0
0140251820,3,0.0
0140252657,1,10.0
0140253483,2,7.0
0140254188,1,6.0
0140254560,0,4.0
0140254587,0,0.0
0140254587,1,3.5
0140254587,2,7.0
0140254749,0,9.0
0140254749,2,0.0
0140255087,0,5.333333333333333
0140255087,1,7.2
0140255125,0,0.0
0140255125,1,4.0
0140255842,0,8.0
0140257233,0,0.0
0140257314,0,6.0
0140257349,3,6.0
0140257934,0,0.0
0140257934,3,0.0
0140258345,1,8.0
0140258345,3,2.0
0140258795,0,8.0
0140258795,1,2.5
0140258795,3,0.0
0140258809,2,8.0
0140259112,0,8.0
0140259112,1,5.0
0140259112,2,0.0
0140259198,0,0.0
0140259708,1,2.5
0140260404,1,9.0
0140261907,0,7.0
0140263144,1,0.0
0140263438,2,8.0
0140263454,1,0.0
0140263500,1,8.0
0140264108,1,0.0
0140264604,3,0.0
0140264795,0,8.0
0140264795,3,5.666666666666667
0140265988,0,2.6666666666666665
0140265988,1,2.6666666666666665
0140265988,3,8.0
0140266771,0,6.0
0140266771,1,7.0
0140266909,0,8.0
0140266909,2,10.0
0140267581,1,0.0
0140267808,0,6.0
0140268626,2,8.0
0140268863,0,3.5
0140270590,1,8.0
0140270590,3,0.0
0140270884,1,6.0
0140271562,1,3.5
0140271562,2,0.0
0140272038,1,8.0
0140272151,1,0.0
0140272380,0,0.0
0140272658,0,5.4
0140272658,1,9.0
0140272658,3,9.0
0140274154,0,8.0
0140274154,2,10.0
0140274162,0,7.0
0140274162,1,9.0
0140274162,3,0.0
0140274243,0,3.0
0140274286,0,0.0
0140274286,1,0.0
0140274375,1,5.0
0140274375,3,8.0
0140274782,0,8.0
0140274782,1,0.0
0140274782,2,0.0
0140274987,2,10.0
0140275010,0,0.0
0140275010,1,8.0
0140275010,3,8.0
0140275118,2,0.0
0140275428,1,7.0
0140275428,2,8.0
0140275592,0,0.0
0140276157,1,8.0
0140276432,0,7.0
0140276823,0,7.0
0140276831,0,0.0
0140276904,0,7.0
0140276904,1,0.0
0140276947,2,7.0
0140277439,0,8.0
0140277439,1,9.5
0140277439,3,0.0
0140277455,0,0.0
0140277471,1,0.0
0140279091,0,9.0
014027927X,1,3.5
0140279725,1,7.0
014028009X,0,8.0
014028009X,1,1.2
014028009X,2,6.0
014028009X,3,7.25
0140280413,2,5.0
0140280553,0,6.0
0140280553,1,4.0
0140280553,3,4.0
0140280898,0,0.0
0140281290,0,0.0
0140281630,1,8.0
0140281630,3,7.0
0140281649,1,4.0
0140281908,3,8.0
0140282033,0,0.0
0140282033,1,5.5
0140282033,2,0.0
0140283293,0,10.0
0140283323,0,10.0
0140283404,0,10.0
0140283579,0,7.0
0140283587,0,7.0
0140283609,1,0.0
0140283684,0,6.0
0140284125,1,0.0
0140285563,0,0.0
0140286276,0,8.0
0140286276,1,0.0
0140286276,3,0.0
014028642X,0,0.0
014028642X,1,0.0
